date,day,bottle,structure,bottle.number,replicate,connectivity,position,eup.density,tetra.density,ln.pred,ln.prey,pred.oc,prey.oc
8/19/19,40,L5C,lattice,5,C,2,E,0,715.9090909,0,6.574949042,0,1
8/19/19,40,L11C,lattice,11,C,2,E,0,3312.304129,0,8.105701197,0,1
8/19/19,40,L15C,lattice,15,C,2,E,0,4767.703776,0,8.469829802,0,1
8/19/19,40,L1D,lattice,1,D,2,E,0,5456.735967,0,8.604789325,0,1
8/19/19,40,L5D,lattice,5,D,2,E,0,2597.473915,0,7.862679596,0,1
8/19/19,40,L11D,lattice,11,D,2,E,0,2662.440571,0,7.887374014,0,1
8/19/19,40,L15D,lattice,15,D,2,E,0,7237.864078,0,8.887219578,0,1
8/21/19,42,L1A,lattice,1,A,2,E,0,1803.571429,0,7.498078407,0,1
8/21/19,42,L5A,lattice,5,A,2,E,0,2232.007755,0,7.711104725,0,1
8/21/19,42,L11A,lattice,11,A,2,E,0,2195.245736,0,7.694504698,0,1
8/21/19,42,L15A,lattice,15,A,2,E,0,5014.786863,0,8.52034559,0,1
8/21/19,42,L1B,lattice,1,B,2,E,0,1574.305855,0,7.362204726,0,1
8/21/19,42,L5B,lattice,5,B,2,E,0,4253.954024,0,8.355839236,0,1
8/21/19,42,L11B,lattice,11,B,2,E,0,6682.634731,0,8.80741724,0,1
8/21/19,42,L15B,lattice,15,B,2,E,0,2359.576386,0,7.7666611,0,1
8/21/19,42,L1C,lattice,1,C,2,E,0,4278.217851,0,8.361525527,0,1
8/21/19,42,L5C,lattice,5,C,2,E,0,3801.829694,0,8.243500725,0,1
8/21/19,42,L11C,lattice,11,C,2,E,0,3209.373408,0,8.074142536,0,1
8/21/19,42,L15C,lattice,15,C,2,E,0,5329.196729,0,8.581143426,0,1
8/21/19,42,L1D,lattice,1,D,2,E,0,2335.979012,0,7.756614354,0,1
8/21/19,42,L5D,lattice,5,D,2,E,0,6176.470588,0,8.728664177,0,1
8/21/19,42,L11D,lattice,11,D,2,E,0,5563.6069,0,8.624181623,0,1
8/21/19,42,L15D,lattice,15,D,2,E,0,5946.69628,0,8.690759244,0,1
8/23/19,44,L1A,lattice,1,A,2,E,0,1653.181809,0,7.41106179,0,1
8/23/19,44,L5A,lattice,5,A,2,E,0,1201.183432,0,7.091894709,0,1
8/23/19,44,L11A,lattice,11,A,2,E,0,3038.949275,0,8.019596108,0,1
8/23/19,44,L15A,lattice,15,A,2,E,0,6377.142857,0,8.760632246,0,1
8/23/19,44,L1B,lattice,1,B,2,E,0,634.6153846,0,6.454593639,0,1
8/23/19,44,L5B,lattice,5,B,2,E,0,804.0201005,0,6.690867247,0,1
8/23/19,44,L11B,lattice,11,B,2,E,0,4230.769231,0,8.350375443,0,1
8/23/19,44,L15B,lattice,15,B,2,E,0,3552.083333,0,8.17557105,0,1
8/23/19,44,L1C,lattice,1,C,2,E,0,3264.248705,0,8.091091212,0,1
8/23/19,44,L5C,lattice,5,C,2,E,0,2748.539653,0,7.919188778,0,1
8/23/19,44,L11C,lattice,11,C,2,E,0,5276.38191,0,8.571185403,0,1
8/23/19,44,L15C,lattice,15,C,2,E,0,1477.61194,0,7.298859048,0,1
8/23/19,44,L1D,lattice,1,D,2,E,0,3517.766497,0,8.16586578,0,1
8/23/19,44,L5D,lattice,5,D,2,E,0,2679.083308,0,7.893603158,0,1
8/23/19,44,L11D,lattice,11,D,2,E,0,6548.078317,0,8.787079604,0,1
8/23/19,44,L15D,lattice,15,D,2,E,0,6630.057803,0,8.799519618,0,1
8/26/19,47,L1A,lattice,1,A,2,E,0,2168.699187,0,7.682343813,0,1
8/26/19,47,L5A,lattice,5,A,2,E,0,2009.13242,0,7.605955879,0,1
8/26/19,47,L11A,lattice,11,A,2,E,0,199.488491,0,5.300756844,0,1
8/26/19,47,L15A,lattice,15,A,2,E,0,2328.042328,0,7.753212444,0,1
8/26/19,47,L1B,lattice,1,B,2,E,0,1080.40201,0,6.986013636,0,1
8/26/19,47,L5B,lattice,5,B,2,E,0,1196.65272,0,7.088118854,0,1
8/26/19,47,L11B,lattice,11,B,2,E,0,4370.558376,0,8.382874832,0,1
8/26/19,47,L15B,lattice,15,B,2,E,0,4276.422369,0,8.361105857,0,1
8/26/19,47,L1C,lattice,1,C,2,E,45.45454545,747.4747475,3.838474317,6.618037466,1,1
8/26/19,47,L5C,lattice,5,C,2,E,0,2465.208748,0,7.810437331,0,1
8/26/19,47,L11C,lattice,11,C,2,E,0,2357.894737,0,7.765948457,0,1
8/26/19,47,L15C,lattice,15,C,2,E,0,3440.900435,0,8.14377905,0,1
8/26/19,47,L1D,lattice,1,D,2,E,0,695.5252918,0,6.546104105,0,1
8/26/19,47,L5D,lattice,5,D,2,E,0,2505.436331,0,7.826617235,0,1
8/26/19,47,L11D,lattice,11,D,2,E,0,3423.913043,0,8.138831361,0,1
8/26/19,47,L15D,lattice,15,D,2,E,0,2249.690655,0,7.718992406,0,1
8/29/19,50,L1A,lattice,1,A,2,E,0,702.5641026,0,6.556158992,0,1
8/29/19,50,L5A,lattice,5,A,2,E,0,5440.860215,0,8.601876233,0,1
8/29/19,50,L11A,lattice,11,A,2,E,0,768.9593404,0,6.646337709,0,1
8/29/19,50,L15A,lattice,15,A,2,E,0,1730.21673,0,7.456579752,0,1
8/29/19,50,L1B,lattice,1,B,2,E,0,3158.598776,0,8.058200329,0,1
8/29/19,50,L5B,lattice,5,B,2,E,0,1373.375875,0,7.225754998,0,1
8/29/19,50,L11B,lattice,11,B,2,E,0,2999.468073,0,8.00652358,0,1
8/29/19,50,L15B,lattice,15,B,2,E,0,1332.527267,0,7.195582791,0,1
8/29/19,50,L1C,lattice,1,C,2,E,0,3485.148515,0,8.156552828,0,1
8/29/19,50,L5C,lattice,5,C,2,E,0,2443.349754,0,7.801534417,0,1
8/29/19,50,L11C,lattice,11,C,2,E,0,4888.888889,0,8.49492486,0,1
8/29/19,50,L15C,lattice,15,C,2,E,0,191.2568306,0,5.258832138,0,1
8/29/19,50,L1D,lattice,1,D,2,E,0,3630.307207,0,8.197347975,0,1
8/29/19,50,L5D,lattice,5,D,2,E,0,2388.496884,0,7.778838114,0,1
8/29/19,50,L11D,lattice,11,D,2,E,0,2859.416446,0,7.958722504,0,1
8/29/19,50,L15D,lattice,15,D,2,E,0,2200.231445,0,7.69677223,0,1
9/3/19,55,L1A,lattice,1,A,2,E,0,787.7859477,0,6.670494988,0,1
9/3/19,55,L5A,lattice,5,A,2,E,0,807.4022213,0,6.695059733,0,1
9/3/19,55,L11A,lattice,11,A,2,E,0,649.8255377,0,6.478241615,0,1
9/3/19,55,L15A,lattice,15,A,2,E,0,1389.590702,0,7.237483901,0,1
9/3/19,55,L1B,lattice,1,B,2,E,0,561.2244898,0,6.331901218,0,1
9/3/19,55,L5B,lattice,5,B,2,E,0,1415.841584,0,7.256185437,0,1
9/3/19,55,L11B,lattice,11,B,2,E,0,2257.764146,0,7.722573105,0,1
9/3/19,55,L15B,lattice,15,B,2,E,0,2106.84405,0,7.653420927,0,1
9/3/19,55,L1C,lattice,1,C,2,E,0,2693.778439,0,7.899071268,0,1
9/3/19,55,L5C,lattice,5,C,2,E,0,1679.805331,0,7.427028321,0,1
9/3/19,55,L11C,lattice,11,C,2,E,0,736.6071429,0,6.603411356,0,1
9/3/19,55,L15C,lattice,15,C,2,E,0,863.2663353,0,6.76188098,0,1
9/3/19,55,L1D,lattice,1,D,2,E,0,3408.376963,0,8.134284845,0,1
9/3/19,55,L5D,lattice,5,D,2,E,0,453.2876086,0,6.118730497,0,1
9/3/19,55,L11D,lattice,11,D,2,E,0,112.302195,0,4.730058541,0,1
9/3/19,55,L15D,lattice,15,D,2,E,0,2275.401631,0,7.730351243,0,1
9/6/19,58,L1A,lattice,1,A,2,E,0,1102.816901,0,7.006529363,0,1
9/6/19,58,L5A,lattice,5,A,2,E,0,1703.572744,0,7.441069768,0,1
9/6/19,58,L11A,lattice,11,A,2,E,0,965.4583191,0,6.873638172,0,1
9/6/19,58,L15A,lattice,15,A,2,E,0,1896.076617,0,7.548069358,0,1
9/6/19,58,L1B,lattice,1,B,2,E,0,2041.157484,0,7.621762118,0,1
9/6/19,58,L5B,lattice,5,B,2,E,0,1565.217391,0,7.356418686,0,1
9/6/19,58,L11B,lattice,11,B,2,E,0,2625,0,7.873217055,0,1
9/6/19,58,L15B,lattice,15,B,2,E,0,1538.504354,0,7.339215796,0,1
9/6/19,58,L1C,lattice,1,C,2,E,0,3767.955801,0,8.234553266,0,1
9/6/19,58,L5C,lattice,5,C,2,E,0,247.4747475,0,5.515341221,0,1
9/6/19,58,L11C,lattice,11,C,2,E,0,8157.894737,0,9.00686399,0,1
9/6/19,58,L15C,lattice,15,C,2,E,0,383.8174274,0,5.952769007,0,1
9/6/19,58,L1D,lattice,1,D,2,E,0,1507.614213,0,7.318946769,0,1
9/6/19,58,L5D,lattice,5,D,2,E,0,1074.836765,0,6.980854024,0,1
9/6/19,58,L11D,lattice,11,D,2,E,0,690.4874507,0,6.538845003,0,1
9/6/19,58,L15D,lattice,15,D,2,E,0,2001.048944,0,7.601926407,0,1
9/9/19,61,L1A,lattice,1,A,2,E,0,1175.758886,0,7.070519232,0,1
9/9/19,61,L11A,lattice,11,A,2,E,0,1720.141651,0,7.4507431,0,1
9/9/19,61,L15A,lattice,15,A,2,E,0,1190.223167,0,7.08273593,0,1
9/9/19,61,L1B,lattice,1,B,2,E,0,1679.802956,0,7.427026908,0,1
9/9/19,61,L5B,lattice,5,B,2,E,0,821.0526316,0,6.711804422,0,1
9/9/19,61,L11B,lattice,11,B,2,E,0,386.0297334,0,5.958501521,0,1
9/9/19,61,L15B,lattice,15,B,2,E,0,1044.571075,0,6.952318498,0,1
9/9/19,61,L1C,lattice,1,C,2,E,0,3295.85327,0,8.100723738,0,1
9/9/19,61,L5C,lattice,5,C,2,E,0,1611.111111,0,7.385299848,0,1
9/9/19,61,L11C,lattice,11,C,2,E,0,5706.467662,0,8.649530713,0,1
9/9/19,61,L15C,lattice,15,C,2,E,0,889.5818176,0,6.791874977,0,1
9/10/19,62,L1D,lattice,1,D,2,E,0,2256.000197,0,7.721791864,0,1
9/10/19,62,L5D,lattice,5,D,2,E,0,1605.136437,0,7.381586845,0,1
9/10/19,62,L11D,lattice,11,D,2,E,0,1548.543689,0,7.345715772,0,1
9/10/19,62,L15D,lattice,15,D,2,E,0,3437.718696,0,8.142854209,0,1
9/11/19,63,L1A,lattice,1,A,2,E,0,2817.73399,0,7.944043123,0,1
9/11/19,63,L5A,lattice,5,A,2,E,0,10351.48515,0,9.244981881,0,1
9/11/19,63,L11A,lattice,11,A,2,E,0,3147.208122,0,8.05458872,0,1
9/11/19,63,L15A,lattice,15,A,2,E,0,3073.528945,0,8.03090698,0,1
9/11/19,63,L1B,lattice,1,B,2,E,0,4320,0,8.371242136,0,1
9/11/19,63,L5B,lattice,5,B,2,E,0,4341.708543,0,8.376253521,0,1
9/11/19,63,L11B,lattice,11,B,2,E,0,4826.445921,0,8.482072812,0,1
9/11/19,63,L15B,lattice,15,B,2,E,0,5245.066601,0,8.565233856,0,1
9/11/19,63,L1C,lattice,1,C,2,E,0,5702.268441,0,8.6487947,0,1
9/11/19,63,L5C,lattice,5,C,2,E,0,3406.959622,0,8.13386904,0,1
9/11/19,63,L11C,lattice,11,C,2,E,0,18621.7003,0,9.832136562,0,1
9/11/19,63,L15C,lattice,15,C,2,E,0,1646.937725,0,7.407279922,0,1
9/11/19,63,L1D,lattice,1,D,2,E,0,4270.914037,0,8.359817258,0,1
9/11/19,63,L5D,lattice,5,D,2,E,0,3002.517324,0,8.007539322,0,1
9/11/19,63,L11D,lattice,11,D,2,E,0,1300,0,7.170888479,0,1
9/11/19,63,L15D,lattice,15,D,2,E,0,5216.346154,0,8.559744152,0,1
9/13/19,65,L1A,lattice,1,A,2,E,0,4043.281211,0,8.305059116,0,1
9/13/19,65,L5A,lattice,5,A,2,E,0,1667.502363,0,7.419681714,0,1
9/13/19,65,L11A,lattice,11,A,2,E,0,1371.428571,0,7.224337129,0,1
9/13/19,65,L15A,lattice,15,A,2,E,0,2295.858031,0,7.739297395,0,1
9/13/19,65,L1B,lattice,1,B,2,E,0,1090.407687,0,6.995223598,0,1
9/13/19,65,L5B,lattice,5,B,2,E,0,3616.692427,0,8.19359165,0,1
9/13/19,65,L11B,lattice,11,B,2,E,0,3875.644245,0,8.262725173,0,1
9/13/19,65,L15B,lattice,15,B,2,E,0,2143.532066,0,7.670676657,0,1
9/13/19,65,L1C,lattice,1,C,2,E,0,4701.492537,0,8.455847974,0,1
9/13/19,65,L5C,lattice,5,C,2,E,0,4380.086494,0,8.385052031,0,1
9/13/19,65,L11C,lattice,11,C,2,E,0,6696.437273,0,8.809480236,0,1
9/13/19,65,L15C,lattice,15,C,2,E,0,2908.121581,0,7.975606452,0,1
9/13/19,65,L1D,lattice,1,D,2,E,0,1634.739352,0,7.399850184,0,1
9/13/19,65,L5D,lattice,5,D,2,E,0,301.7751479,0,5.712990444,0,1
9/13/19,65,L11D,lattice,11,D,2,E,0,1134.328358,0,7.03467719,0,1
9/13/19,65,L15D,lattice,15,D,2,E,0,2291.342665,0,7.737329571,0,1
9/18/19,70,L1A,lattice,1,A,2,E,0,1678.117422,0,7.42602359,0,1
9/18/19,70,L5A,lattice,5,A,2,E,0,3047.858942,0,8.022522682,0,1
9/18/19,70,L11A,lattice,11,A,2,E,0,2935.561834,0,7.984994732,0,1
9/18/19,70,L15A,lattice,15,A,2,E,0,1324.622809,0,7.189637673,0,1
9/18/19,70,L1B,lattice,1,B,2,E,0,884.4221106,0,6.786064492,0,1
9/18/19,70,L5B,lattice,5,B,2,E,0,714.1148434,0,6.57244315,0,1
9/18/19,70,L11B,lattice,11,B,2,E,0,2788.237859,0,7.933523669,0,1
9/18/19,70,L15B,lattice,15,B,2,E,0,3137.55796,0,8.051518725,0,1
9/20/19,72,L1C,lattice,1,C,2,E,0,87.71929825,0,4.485477433,0,1
9/20/19,72,L5C,lattice,5,C,2,E,0,1602.024529,0,7.379647454,0,1
9/20/19,72,L11C,lattice,11,C,2,E,0,13323.51916,0,9.497361163,0,1
9/20/19,72,L15C,lattice,15,C,2,E,0,2293.528448,0,7.738282632,0,1
9/20/19,72,L1D,lattice,1,D,2,E,0,5390.075857,0,8.592500246,0,1
9/20/19,72,L5D,lattice,5,D,2,E,0,4867.280906,0,8.490496157,0,1
9/20/19,72,L11D,lattice,11,D,2,E,0,1369.282202,0,7.222771984,0,1
9/20/19,72,L15D,lattice,15,D,2,E,0,3126.430739,0,8.047967096,0,1
9/23/19,75,L1A,lattice,1,A,2,E,0,905.5295117,0,6.809623585,0,1
9/23/19,75,L5A,lattice,5,A,2,E,0,2177.083333,0,7.686200564,0,1
9/23/19,75,L11A,lattice,11,A,2,E,0,619.2795742,0,6.430170303,0,1
9/23/19,75,L15A,lattice,15,A,2,E,0,2431.578947,0,7.796707269,0,1
9/23/19,75,L1B,lattice,1,B,2,E,0,3995.082968,0,8.293069902,0,1
9/23/19,75,L5B,lattice,5,B,2,E,0,3246.468392,0,8.085631015,0,1
9/23/19,75,L11B,lattice,11,B,2,E,0,1173.048958,0,7.068213701,0,1
9/23/19,75,L15B,lattice,15,B,2,E,0,1740.456955,0,7.462477372,0,1
9/24/19,76,L1C,lattice,1,C,2,E,0,2665.320545,0,7.888454728,0,1
9/24/19,76,L5C,lattice,5,C,2,E,0,3190.839695,0,8.068352736,0,1
9/24/19,76,L11C,lattice,11,C,2,E,0,4632.896983,0,8.441153474,0,1
9/24/19,76,L15C,lattice,15,C,2,E,0,1045.627376,0,6.953328251,0,1
9/24/19,76,L1D,lattice,1,D,2,E,0,2581.299451,0,7.856435541,0,1
9/24/19,76,L5D,lattice,5,D,2,E,0,2052.817877,0,7.627455719,0,1
9/24/19,76,L11D,lattice,11,D,2,E,0,2514.285714,0,7.83014168,0,1
9/24/19,76,L15D,lattice,15,D,2,E,0,2466.163155,0,7.810824249,0,1
9/25/19,77,L1A,lattice,1,A,2,E,102.9962547,5892.483653,4.644354886,8.681602554,1,1
9/25/19,77,L5A,lattice,5,A,2,E,0,9762.638687,0,9.186420426,0,1
9/25/19,77,L11A,lattice,11,A,2,E,0,1626.38475,0,7.394729557,0,1
9/25/19,77,L15A,lattice,15,A,2,E,0,2865.671642,0,7.960906929,0,1
9/25/19,77,L1B,lattice,1,B,2,E,0,6453.028973,0,8.772459862,0,1
9/25/19,77,L5B,lattice,5,B,2,E,0,2639.593909,0,7.878759136,0,1
9/25/19,77,L11B,lattice,11,B,2,E,0,3550.741079,0,8.175193207,0,1
9/25/19,77,L15B,lattice,15,B,2,E,0,1458.334538,0,7.285735815,0,1
9/26/19,78,L1C,lattice,1,C,2,E,0,3455.887841,0,8.148123995,0,1
9/26/19,78,L5C,lattice,5,C,2,E,0,4476.768458,0,8.406880089,0,1
9/26/19,78,L11C,lattice,11,C,2,E,0,6348.373557,0,8.756111435,0,1
9/26/19,78,L15C,lattice,15,C,2,E,0,1578.947368,0,7.365146814,0,1
9/26/19,78,L1D,lattice,1,D,2,E,45.24886878,1960.423378,3.834037005,7.581425702,1,1
9/26/19,78,L5D,lattice,5,D,2,E,5.035246727,1510.700757,1.797616736,7.320990625,1,1
9/26/19,78,L11D,lattice,11,D,2,E,0,1130.892796,0,7.031646551,0,1
9/26/19,78,L15D,lattice,15,D,2,E,0,3253.373466,0,8.087755053,0,1
9/30/19,81,L1A,lattice,1,A,2,E,0,1476.829796,0,7.298329937,0,1
9/30/19,81,L5A,lattice,5,A,2,E,0,1805.370045,0,7.499074611,0,1
9/30/19,81,L11A,lattice,11,A,2,E,0,205.1282051,0,5.32849833,0,1
9/30/19,81,L15A,lattice,15,A,2,E,0,2114.614011,0,7.657100362,0,1
9/30/19,81,L1B,lattice,1,B,2,E,0,3277.777778,0,8.095226003,0,1
9/30/19,81,L5B,lattice,5,B,2,E,0,985.0746269,0,6.893732038,0,1
9/30/19,81,L11B,lattice,11,B,2,E,0,107.7586207,0,4.689130938,0,1
9/30/19,81,L15B,lattice,15,B,2,E,0,250.6142506,0,5.527897163,0,1
10/1/19,82,L1C,lattice,1,C,2,E,0,837.8378378,0,6.732017407,0,1
10/1/19,82,L5C,lattice,5,C,2,E,0,2876.146789,0,7.964554384,0,1
10/1/19,82,L11C,lattice,11,C,2,E,0,6510,0,8.781248333,0,1
10/1/19,82,L15C,lattice,15,C,2,E,0,2146.998041,0,7.672291544,0,1
10/1/19,82,L1D,lattice,1,D,2,E,15.54404145,2792.746114,2.806026004,7.935138667,1,1
10/1/19,82,L5D,lattice,5,D,2,E,0,2188.77551,0,7.691554311,0,1
10/1/19,82,L11D,lattice,11,D,2,E,0,303.7383178,0,5.719453434,0,1
10/1/19,82,L15D,lattice,15,D,2,E,0,2748.78958,0,7.919279671,0,1
10/3/19,84,L1A,lattice,1,A,2,E,49.75124378,328.358209,3.926936126,5.79714594,1,1
10/3/19,84,L5A,lattice,5,A,2,E,0,3876.923077,0,8.263055,0,1
10/3/19,84,L11A,lattice,11,A,2,E,0,2852.685572,0,7.956366621,0,1
10/3/19,84,L15A,lattice,15,A,2,E,0,5194.864741,0,8.555618346,0,1
10/3/19,84,L1B,lattice,1,B,2,E,0,3021.582734,0,8.013866955,0,1
10/3/19,84,L5B,lattice,5,B,2,E,0,8255.488658,0,9.018754674,0,1
10/3/19,84,L11B,lattice,11,B,2,E,0,3141.286574,0,8.052706022,0,1
10/3/19,84,L15B,lattice,15,B,2,E,0,2550.772647,0,7.844543552,0,1
10/4/19,85,L1C,lattice,1,C,2,E,0,3034.055728,0,8.017985065,0,1
10/4/19,85,L5C,lattice,5,C,2,E,0,14846.07703,0,9.605558292,0,1
10/4/19,85,L11C,lattice,11,C,2,E,0,9430.267202,0,9.151785746,0,1
10/4/19,85,L15C,lattice,15,C,2,E,0,2763.546798,0,7.924631994,0,1
10/4/19,85,L1D,lattice,1,D,2,E,0,3516.017564,0,8.165368626,0,1
10/4/19,85,L5D,lattice,5,D,2,E,49.5049505,460.3960396,3.922071361,6.134256762,1,1
10/4/19,85,L11D,lattice,11,D,2,E,0,3161.578961,0,8.059143101,0,1
10/4/19,85,L15D,lattice,15,D,2,E,0,12243.03797,0,9.412794401,0,1
10/7/19,88,L1A,lattice,1,A,2,E,85.22727273,5634.738886,4.456986517,8.636883542,1,1
10/7/19,88,L5A,lattice,5,A,2,E,0,2066.255922,0,7.633977365,0,1
10/7/19,88,L11A,lattice,11,A,2,E,0,558.3756345,0,6.326821223,0,1
10/7/19,88,L15A,lattice,15,A,2,E,0,614.5833333,0,6.422570328,0,1
10/8/19,89,L1B,lattice,1,B,2,E,0,1117.647059,0,7.019875251,0,1
10/8/19,89,L5B,lattice,5,B,2,E,0,3724.867725,0,8.22305505,0,1
10/8/19,89,L11B,lattice,11,B,2,E,0,3186.490455,0,8.066989195,0,1
10/8/19,89,L15B,lattice,15,B,2,E,0,2525.853414,0,7.834730098,0,1
10/8/19,89,L1C,lattice,1,C,2,E,0,232.7272727,0,5.454154934,0,1
10/8/19,89,L5C,lattice,5,C,2,E,0,398.9071038,0,5.99123228,0,1
10/8/19,89,L11C,lattice,11,C,2,E,0,2414.902011,0,7.789828,0,1
10/8/19,89,L15C,lattice,15,C,2,E,0,4172.692242,0,8.336556353,0,1
10/9/19,90,L1D,lattice,1,D,2,E,8.435259384,1071.277942,2.24445367,6.977540582,1,1
10/9/19,90,L5D,lattice,5,D,2,E,165.7458564,49.72375691,5.116470835,3.926394379,1,1
10/9/19,90,L11D,lattice,11,D,2,E,0,290.726817,0,5.675817806,0,1
10/9/19,90,L15D,lattice,15,D,2,E,72.42877837,246.2578465,4.296315935,5.510431705,1,1
10/10/19,91,L1A,lattice,1,A,2,E,130.4145319,2678.838568,4.878356693,7.893511836,1,1
10/10/19,91,L5A,lattice,5,A,2,E,0,4484.862575,0,8.40868608,0,1
10/10/19,91,L11A,lattice,11,A,2,E,0,3201.295284,0,8.071623108,0,1
10/10/19,91,L15A,lattice,15,A,2,E,0,4147.499379,0,8.330501952,0,1
10/10/19,91,L1B,lattice,1,B,2,E,0,6533.787069,0,8.784895042,0,1
10/10/19,91,L5B,lattice,5,B,2,E,0,10687.77833,0,9.276949716,0,1
10/10/19,91,L11B,lattice,11,B,2,E,0,3467.661692,0,8.151524119,0,1
10/10/19,91,L15B,lattice,15,B,2,E,0,19676.41558,0,9.88722684,0,1
10/11/19,92,L1C,lattice,1,C,2,E,25.30364372,501.0121457,3.269707474,6.218624314,1,1
10/11/19,92,L5C,lattice,5,C,2,E,0,20525.11416,0,9.929453216,0,1
10/11/19,92,L11C,lattice,11,C,2,E,52.63157895,8380.952381,3.982138054,9.033836147,1,1
10/11/19,92,L15C,lattice,15,C,2,E,0,3964.467005,0,8.285378909,0,1
10/11/19,92,L1D,lattice,1,D,2,E,61.53846154,61.53846154,4.135781752,4.135781752,1,1
10/11/19,92,L5D,lattice,5,D,2,E,215.7894737,15.78947368,5.378926715,2.820752123,1,1
10/11/19,92,L11D,lattice,11,D,2,E,0,0,0,0,0,0
10/11/19,92,L15D,lattice,15,D,2,E,104.7120419,3310.197544,4.660718812,8.105065199,1,1
10/14/19,95,L1A,lattice,1,A,2,E,107.0763501,684.5167453,4.682837923,6.530172927,1,1
10/14/19,95,L5A,lattice,5,A,2,E,0,1100,0,7.003974137,0,1
10/14/19,95,L11A,lattice,11,A,2,E,0,746.5437788,0,6.616792871,0,1
10/14/19,95,L15A,lattice,15,A,2,E,0,1402.825134,0,7.246956028,0,1
10/14/19,95,L1B,lattice,1,B,2,E,0,826.1496257,0,6.717985605,0,1
10/14/19,95,L5B,lattice,5,B,2,E,0,9456.597418,0,9.154573657,0,1
10/14/19,95,L11B,lattice,11,B,2,E,0,1214.19764,0,7.102662009,0,1
10/14/19,95,L15B,lattice,15,B,2,E,0,2792.109345,0,7.934910715,0,1
10/15/19,96,L1C,lattice,1,C,2,E,72.81553398,189.3203883,4.301569197,5.248708906,1,1
10/15/19,96,L5C,lattice,5,C,2,E,52.38095238,3944.444444,3.977453985,8.280316887,1,1
10/15/19,96,L11C,lattice,11,C,2,E,0,269.2307692,0,5.599276295,0,1
10/15/19,96,L15C,lattice,15,C,2,E,0,478.9473684,0,6.173676449,0,1
10/15/19,96,L1D,lattice,1,D,2,E,24.21307506,1060.532688,3.227362712,6.967469075,1,1
10/15/19,96,L5D,lattice,5,D,2,E,101.010101,1137.481998,4.625071838,7.037451073,1,1
10/15/19,96,L11D,lattice,11,D,2,E,4.909180167,3096.439847,1.776507102,8.038331193,1,1
10/15/19,96,L15D,lattice,15,D,2,E,126.5822785,8012.112391,4.848761478,8.988834528,1,1
10/17/19,98,L1A,lattice,1,A,2,E,10.03512293,7622.208341,2.40108318,8.938952602,1,1
10/17/19,98,L5A,lattice,5,A,2,E,0,2310,0,7.74543561,0,1
10/17/19,98,L11A,lattice,11,A,2,E,0,3277.479455,0,8.095135013,0,1
10/17/19,98,L15A,lattice,15,A,2,E,0,3495.098039,0,8.15940278,0,1
10/17/19,98,L1B,lattice,1,B,2,E,0,5248.436392,0,8.565875996,0,1
10/17/19,98,L5B,lattice,5,B,2,E,0,15680.23764,0,9.660220222,0,1
10/17/19,98,L11B,lattice,11,B,2,E,0,2835.327826,0,7.950265475,0,1
10/17/19,98,L15B,lattice,15,B,2,E,0,7549.222798,0,8.929332351,0,1
10/18/19,99,L1C,lattice,1,C,2,E,161.8996222,566.6486778,5.093134196,6.341502702,1,1
10/18/19,99,L5C,lattice,5,C,2,E,180.5985552,13268.11382,5.20179851,9.493194344,1,1
10/18/19,99,L11C,lattice,11,C,2,E,83.99440037,5015.554519,4.442585376,8.520498626,1,1
10/18/19,99,L15C,lattice,15,C,2,E,0,6156.977414,0,8.725503661,0,1
10/18/19,99,L1D,lattice,1,D,2,E,34.48275862,44.33497537,3.569046906,3.814078818,1,1
10/18/19,99,L5D,lattice,5,D,2,E,156.097561,48.7804878,5.05686702,3.907623096,1,1
10/18/19,99,L11D,lattice,11,D,2,E,0,5856.188507,0,8.67542499,0,1
10/18/19,99,L15D,lattice,15,D,2,E,121.9512195,12558.97436,4.811787687,9.438270399,1,1
10/21/19,102,L1A,lattice,1,A,2,E,35.42510121,2810.717749,3.595258131,7.941550874,1,1
10/21/19,102,L5A,lattice,5,A,2,E,0,492.4623116,0,6.201446486,0,1
10/21/19,102,L11A,lattice,11,A,2,E,0,1562.588485,0,7.354738769,0,1
10/21/19,102,L15A,lattice,15,A,2,E,0,2292.315071,0,7.737753679,0,1
10/21/19,102,L1B,lattice,1,B,2,E,0,218.7351403,0,5.392422913,0,1
10/21/19,102,L5B,lattice,5,B,2,E,0,14772.98927,0,9.600623432,0,1
10/21/19,102,L11B,lattice,11,B,2,E,5.154639175,1138.461538,1.817206135,7.038311095,1,1
10/21/19,102,L15B,lattice,15,B,2,E,0,3001.809546,0,8.007303645,0,1
10/22/19,103,L1C,lattice,1,C,2,E,0,1403.061224,0,7.24712419,0,1
10/22/19,103,L5C,lattice,5,C,2,E,25.77319588,1333.333333,3.287401233,7.19618707,1,1
10/22/19,103,L11C,lattice,11,C,2,E,88.54454898,1577.266821,4.494736255,7.364082575,1,1
10/22/19,103,L15C,lattice,15,C,2,E,1052.516325,219.4051682,6.959888729,5.395467526,1,1
10/22/19,103,L1D,lattice,1,D,2,E,9.896091044,974.7649678,2.388404105,6.883221746,1,1
10/22/19,103,L5D,lattice,5,D,2,E,50.37783375,1459.217365,3.939206829,7.286340584,1,1
10/22/19,103,L11D,lattice,11,D,2,E,24.83854943,168.9021361,3.251867541,5.135222601,1,1
10/22/19,103,L15D,lattice,15,D,2,E,37.81512605,5622.047244,3.658810017,8.63462901,1,1
